風景,fuukei,scenery; landscape,風景が美しい。 (Scenery is beautiful.)
それほど,sore hodo,that much; so,それほど高くない。 (Not that expensive.)
中小,chuushou,small and medium,中小企業 (small and medium enterprises)
追う,ou,to chase; to follow,追う (to chase)
レストラン,resutoran,restaurant,レストランで食べる。 (Eat at restaurant.)
高齢,kourei,old age,高齢者 (elderly person)
付,tsuki,attached; with,付き (with)
製,sei,manufactured; made,日本製 (made in Japan)
剤,zai,medicine; agent,薬剤 (medicine)
１月,ichigatsu,January,一月に (in January)
夕方,yuugata,evening,夕方に会う。 (Meet in evening.)
少女,shoujo,girl,少女がいる。 (There's a girl.)
勝利,shouri,victory,勝利する (to win)
スピード,supiido,speed,スピードが速い。 (Speed is fast.)
職場,shokuba,workplace,職場に行く。 (Go to workplace.)
スター,sutaa,star,スターになる。 (Become a star.)
材料,zairyou,material; ingredient,材料を集める。 (Gather materials.)
考慮,kouryou,consideration,考慮する (to consider)
付き,tsuki,attached; with,付きで (with)
伝わる,tsutawaru,to be transmitted,伝わる (to be transmitted)
主人公,shujinkou,main character,主人公が好き。 (I like the main character.)
実感,jikkan,real feeling; actual sense,実感する (to actually feel)
近代,kindai,modern times,近代史 (modern history)
航空,koukuu,aviation,航空会社 (airline)
一時,ichiji,temporary; for a while,一時的に (temporarily)
字,ji,character; letter,字を書く。 (Write characters.)
戦後,sengo,postwar,戦後 (after the war)
分類,bunrui,classification,分類する (to classify)
コーヒー,koohii,coffee,コーヒーを飲む。 (Drink coffee.)
減少,genshou,decrease,減少する (to decrease)
哲学,tetsugaku,philosophy,哲学を学ぶ。 (Study philosophy.)
運ぶ,hakobu,to carry; to transport,運ぶ (to carry)
足りる,tariru,to be enough,足りる (to be enough)
コントロール,kontorooru,control,コントロールする (to control)
ガン,gan,cancer,ガンを治療する。 (Treat cancer.)
落とす,otosu,to drop; to lose,落とす (to drop)
核,kaku,nucleus; nuclear,核兵器 (nuclear weapon)
|,vertical bar,separator,
遊び,asobi,play; game,遊びをする。 (Play.)
巨大,kyodai,huge; enormous,巨大な (huge)
台湾,taiwan,Taiwan,台湾に行く。 (Go to Taiwan.)
訴える,uttaeru,to sue; to appeal,訴える (to sue)
同士,doushi,companion; fellow,仲間同士 (fellow companions)
表す,arawasu,to express; to show,表す (to express)
慣れる,nareru,to get used to,慣れる (to get used to)
佐藤,satou,Sato (name),佐藤さん (Mr. Sato)
修,shuu,study; repair,修学 (study)
条約,jouyaku,treaty,条約を結ぶ。 (Make a treaty.)
人類,jinrui,humanity; mankind,人類の歴史 (history of humanity)
ワイン,wain,wine,ワインを飲む。 (Drink wine.)
個別,kobetsu,individual; separate,個別に (individually)
パターン,pataan,pattern,パターンを見る。 (See pattern.)
だれ,dare,who,誰ですか？ (Who is it?)
ビール,biiru,beer,ビールを飲む。 (Drink beer.)
首,kubi,neck; head,首を振る。 (Shake head.)
動かす,ugokasu,to move,動かす (to move)
波,nami,wave,波が高い。 (Waves are high.)
低下,teika,decline; drop,低下する (to decline)
血,chi,blood,血が出る。 (Blood comes out.)
機器,kiki,equipment; device,機器を使う。 (Use equipment.)
死亡,shibou,death,死亡する (to die)
設ける,moukeru,to establish; to set up,設ける (to establish)
捜査,sousa,investigation,捜査する (to investigate)
分の,bun no,portion of,一部の (part of)
祭,matsuri,festival,祭りに行く。 (Go to festival.)
載る,noru,to be published; to ride,載る (to be published)
受け取る,uketoru,to receive,受け取る (to receive)
ボランティア,borantia,volunteer,ボランティアをする。 (Do volunteer work.)
説,setsu,theory; explanation,説がある。 (There's a theory.)
ホーム,hoomu,home,ホームに帰る。 (Return home.)
抱く,daku,to hold; to embrace,抱く (to hold)
理想,risou,ideal,理想を追う。 (Pursue ideal.)
天気,tenki,weather,天気がいい。 (Weather is good.)
止まる,tomaru,to stop,止まる (to stop)
当局,toukyoku,authorities,当局が調べる。 (Authorities investigate.)
書籍,shoseki,book; publication,書籍を読む。 (Read books.)
挨拶,aisatsu,greeting,挨拶をする。 (Greet.)
バイト,baito,part-time job,バイトをする。 (Do part-time job.)
ガス,gasu,gas,ガスを使う。 (Use gas.)
受験,juken,exam; entrance exam,受験する (to take exam)
オレ,ore,I; me (casual, male),俺は学生だ。 (I am a student.)
観察,kansatsu,observation,観察する (to observe)
もう一度,mou ichido,once more; again,もう一度言う。 (Say once more.)
要因,youin,factor; cause,要因がある。 (There's a factor.)
促進,sokushin,promotion; acceleration,促進する (to promote)
それでは,sore dewa,then; well then,それでは始めましょう。 (Well then, let's begin.)
税金,zeikin,tax,税金を払う。 (Pay tax.)
異常,ijou,abnormal; unusual,異常だ。 (It's abnormal.)
無事,buji,safe; without incident,無事に (safely)
合意,goui,agreement,合意する (to agree)
戦う,tatakau,to fight,戦う (to fight)
統計,toukei,statistics,統計を調べる。 (Check statistics.)
渡る,wataru,to cross; to go over,渡る (to cross)
キー,ki,key,キーを使う。 (Use key.)
たる,taru,to be sufficient,足る (to be sufficient)
服,fuku,clothes,服を着る。 (Wear clothes.)
領域,ryouiki,domain; area,領域を広げる。 (Expand domain.)
不可能,fukanou,impossible,不可能だ。 (It's impossible.)
普及,fukyuu,diffusion; spread,普及する (to spread)
周囲,shuui,surroundings; periphery,周囲を見る。 (Look around.)
お前,omae,you (casual, rude),お前は誰？ (Who are you?)
見事,migoto,splendid; beautiful,見事だ。 (It's splendid.)
一切,issai,not at all; nothing,一切ない。 (Nothing at all.)
素材,sozai,material; ingredient,素材を選ぶ。 (Choose materials.)
新規,shinki,new; fresh,新規の (new)
児童,jidou,children; pupils,児童がいる。 (There are children.)
後ろ,ushiro,back; behind,後ろを見る。 (Look back.)
自民党,jimintou,Liberal Democratic Party,自民党の (LDP)
把握,haaku,understanding; grasp,把握する (to grasp)
前後,zengo,before and after,前後を見る。 (Look before and after.)
又は,matawa,or,又は (or)
リリース,ririisu,release,リリースする (to release)
経つ,tatsu,to pass (time),時間が経つ。 (Time passes.)
権力,kenryoku,power; authority,権力を持つ。 (Have power.)
細かい,komakai,detailed; fine,細かい説明 (detailed explanation)
趣旨,shushi,purpose; intent,趣旨を説明する。 (Explain purpose.)
やや,yaya,somewhat; slightly,やや違う。 (Somewhat different.)
女子,joshi,girl; female,女子がいる。 (There are girls.)
予測,yosoku,prediction,予測する (to predict)
自衛隊,jieitai,Self-Defense Forces,自衛隊に入る。 (Join Self-Defense Forces.)
オリジナル,orijinaru,original,オリジナルの (original)
びっくり,bikkuri,surprised; shocked,びっくりする (to be surprised)
常識,joushiki,common sense,常識がある。 (Have common sense.)
すっかり,sukkari,completely; entirely,すっかり忘れた。 (Completely forgot.)
いよいよ,iyoiyo,at last; finally,いよいよ始まる。 (Finally begins.)
出会い,deai,meeting; encounter,出会いがある。 (Have a meeting.)
緊張,kinchou,tension; nervousness,緊張する (to be nervous)
ねえ,nee,hey; right?,ねえ、聞いて。 (Hey, listen.)
沢山,takusan,many; a lot,沢山ある。 (There are many.)
職,shoku,occupation; job,職業 (occupation)
博士,hakase,doctor; PhD,博士になる。 (Become a doctor.)
返す,kaesu,to return; to give back,返す (to return)
教科書,kyoukasho,textbook,教科書を読む。 (Read textbook.)
先週,senshuu,last week,先週行った。 (I went last week.)
近づく,chikazuku,to approach; to get close,近づく (to approach)
がち,gachi,tending to; apt to,忘れがち (tending to forget)
問い合わせ,toiawase,inquiry,問い合わせる (to inquire)
２月,nigatsu,February,二月に (in February)
朝鮮,chousen,Korea,朝鮮半島 (Korean Peninsula)
余裕,yoyuu,leeway; margin,余裕がある。 (Have leeway.)
代わり,kawari,substitute; instead,代わりに (instead)
品質,hinshitsu,quality,品質がいい。 (Good quality.)
太陽,taiyou,sun,太陽が昇る。 (Sun rises.)
とく,toku,especially; particularly,特に (especially)
勤務,kinmu,work; service,勤務する (to work)
テキスト,tekisuto,text,テキストを読む。 (Read text.)
水準,suijun,level; standard,水準が高い。 (High level.)
作り,tsukuri,make; making,手作り (handmade)
意図,ito,intention; purpose,意図がある。 (Have intention.)
公務員,koumuin,public servant,公務員になる。 (Become public servant.)
復活,fukkatsu,revival; resurrection,復活する (to revive)
用語,yougo,term; terminology,用語を覚える。 (Memorize terms.)
進行,shinkou,progress; advance,進行する (to progress)
近所,kinjo,neighborhood,近所の人 (neighbor)
育つ,sodatsu,to grow up; to be raised,育つ (to grow up)
程,hodo,degree; extent,それほど (that much)
無駄,muda,waste; useless,無駄だ。 (It's wasteful.)
入り,iri,entrance; entry,入り口 (entrance)
講師,koushi,instructor; lecturer,講師になる。 (Become instructor.)
桜,sakura,cherry blossom,桜が咲く。 (Cherry blossoms bloom.)
占める,shimeru,to occupy; to account for,占める (to occupy)
郵便,yuubin,post; mail,郵便を送る。 (Send mail.)
パワー,pawaa,power,パワーがある。 (Have power.)
候補,kouho,candidate,候補を選ぶ。 (Choose candidate.)
気付く,kizuku,to notice; to realize,気付く (to notice)
指示,shiji,instruction; direction,指示する (to instruct)
留学,ryuugaku,study abroad,留学する (to study abroad)
いくつ,ikutsu,how many,いくつありますか？ (How many are there?)
ミス,misu,mistake,ミスをする。 (Make a mistake.)
返事,henji,reply; answer,返事をする。 (Reply.)
物価,bukka,prices; cost of living,物価が高い。 (Prices are high.)
創造,souzou,creation,創造する (to create)
直す,naosu,to fix; to correct,直す (to fix)
覆る,kutsugaeru,to be overturned,覆る (to be overturned)
統一,touitsu,unification,統一する (to unify)
たび,tabi,time; occasion,そのたび (each time)
暮らす,kurasu,to live; to make a living,暮らす (to live)
致す,itasu,to do (humble),致します。 (I will do [humble].)
テーブル,teeburu,table,テーブルに座る。 (Sit at table.)
苦労,kurou,hardship; trouble,苦労する (to have trouble)
漫画,manga,comic; manga,漫画を読む。 (Read manga.)
進化,shinka,evolution,進化する (to evolve)
飛行機,hikouki,airplane,飛行機に乗る。 (Ride airplane.)
マガジン,magajin,magazine,マガジンを読む。 (Read magazine.)
手術,shujutsu,surgery,手術を受ける。 (Undergo surgery.)
リーグ,riigu,league,リーグに参加する。 (Join league.)
それとも,sore tomo,or; or else,それとも (or)
ツアー,tsuaa,tour,ツアーに参加する。 (Join tour.)
見解,kenkai,opinion; view,見解が違う。 (Different opinion.)
連合,rengou,union; federation,連合を作る。 (Form union.)
ホント,honto,really; truly,ホント？ (Really?)
貿易,booueki,trade,貿易をする。 (Do trade.)
発想,hassou,idea; conception,発想がいい。 (Good idea.)
静か,shizuka,quiet; calm,静かな場所 (quiet place)
経過,keika,passage; progress,経過を見る。 (Watch progress.)
いきなり,ikinari,suddenly; all of a sudden,いきなり来た。 (Came suddenly.)
専用,sen'you,exclusive; dedicated,専用の (exclusive)
停止,teishi,stop; suspension,停止する (to stop)
食う,kuu,to eat (casual),食う (to eat)
隠す,kakusu,to hide,隠す (to hide)
クリスマス,kurisumasu,Christmas,クリスマスを祝う。 (Celebrate Christmas.)
化学,kagaku,chemistry,化学を学ぶ。 (Study chemistry.)
院,in,institution; hospital,病院 (hospital)
番目,banme,ordinal number suffix,一番目 (first)
事前,jizen,prior; beforehand,事前に (beforehand)
ラン,ran,run; ranking,ランを上げる。 (Raise ranking.)
匹,hiki,counter for animals,一匹 (one animal)
災害,saigai,disaster,災害が起きた。 (Disaster occurred.)
ピアノ,piano,piano,ピアノを弾く。 (Play piano.)
連携,renkei,cooperation; linkage,連携する (to cooperate)
信用,shin'you,trust; credit,信用する (to trust)
増やす,fuyasu,to increase,増やす (to increase)
優れる,sugureru,to excel; to be superior,優れる (to excel)
狭い,semai,narrow,狭い道 (narrow road)
両親,ryoushin,parents,両親に会う。 (Meet parents.)
悲しい,kanashii,sad,悲しいです。 (I'm sad.)
高度,koudo,high degree; altitude,高度な (advanced)
熱い,atsui,hot,熱いお茶 (hot tea)
宣伝,senden,advertising; promotion,宣伝する (to advertise)
支払う,shiharau,to pay,支払う (to pay)
迷惑,meiwaku,trouble; nuisance,迷惑をかける。 (Cause trouble.)
切れる,kireru,to be cut; to run out,切れる (to be cut)
主要,shuyou,main; principal,主要な (main)
オーストラリア,oosutoraria,Australia,オーストラリアに行く。 (Go to Australia.)
辛い,karui,spicy; painful,辛い料理 (spicy food)
配信,haishin,distribution; streaming,配信する (to stream)
ゴール,gooru,goal,ゴールを目指す。 (Aim for goal.)
確立,kakuritsu,establishment,確立する (to establish)
統合,tougou,integration; merger,統合する (to integrate)
コンサート,konsaato,concert,コンサートに行く。 (Go to concert.)
謎,nazo,mystery; riddle,謎を解く。 (Solve mystery.)
時半,jihan,half past,三時半 (3:30)
何故,naze,why,何故ですか？ (Why?)
ノート,nooto,notebook; note,ノートを書く。 (Write notes.)
それなり,sore nari,to that extent; accordingly,それなりに (to that extent)
ニューヨーク,nyuuyooku,New York,ニューヨークに行く。 (Go to New York.)
物理,butsuri,physics,物理を学ぶ。 (Study physics.)
８月,hachigatsu,August,八月に (in August)
恋,koi,love; romance,恋をする。 (Fall in love.)
ストーリー,sutoorii,story,ストーリーを読む。 (Read story.)
ゼロ,zero,zero,ゼロから始める。 (Start from zero.)
笑顔,egao,smile,笑顔を見せる。 (Show smile.)
熱,netsu,heat; fever,熱がある。 (Have fever.)
自動,jidou,automatic,自動で (automatically)
圏,ken,sphere; area,圏内 (within area)
メモ,memo,memo; note,メモを取る。 (Take notes.)
アドバイス,adobaisu,advice,アドバイスをもらう。 (Receive advice.)
知的,chiteki,intellectual,知的だ。 (It's intellectual.)
男女,danjo,men and women,男女がいる。 (There are men and women.)
よろしく,yoroshiku,please; nice to meet you,よろしくお願いします。 (Please treat me well.)
緊急,kinkyuu,emergency,緊急事態 (emergency)
気に入る,ki ni iru,to like; to take a fancy to,気に入る (to like)
動作,dousa,action; movement,動作をする。 (Perform action.)
輸出,yushutsu,export,輸出する (to export)
落ち着く,ochitsuku,to calm down; to settle,落ち着く (to calm down)
かわいい,kawaii,cute,かわいい猫 (cute cat)
先輩,senpai,senior; upperclassman,先輩に会う。 (Meet senior.)
通じる,tsuujiru,to communicate; to understand,通じる (to communicate)
本格,honkaku,full-scale; genuine,本格的な (full-scale)
合併,gappei,merger; consolidation,合併する (to merge)
すら,sura,even,すら (even)
反省,hansei,reflection; regret,反省する (to reflect)
像,zou,image; statue,像を見る。 (Look at statue.)
中身,nakami,contents; inside,中身を見る。 (Look inside.)
すばらしい,subarashii,wonderful; splendid,素晴らしい！ (Wonderful!)
製作,seisaku,production; making,製作する (to produce)
牛,ushi,cow,牛を飼う。 (Keep a cow.)
診断,shindan,diagnosis,診断する (to diagnose)
要望,youbou,request; demand,要望がある。 (Have request.)
ストレス,sutoresu,stress,ストレスがある。 (Have stress.)
工業,kougyou,industry,工業を発展させる。 (Develop industry.)
ボタン,botan,button,ボタンを押す。 (Push button.)
試す,tamesu,to try; to test,試す (to try)
ますます,masumasu,more and more,ますます増える。 (Increase more and more.)
崩壊,houkai,collapse; breakdown,崩壊する (to collapse)
真実,shinjitsu,truth,真実を言う。 (Tell truth.)
去る,saru,to leave; to go away,去る (to leave)
プレー,puree,play,プレーをする。 (Play.)
適当,tekitou,appropriate; random,適当に (appropriately)
国立,kokuritsu,national,国立大学 (national university)
貼る,haru,to paste; to stick,貼る (to paste)
珍しい,mezurashii,rare; unusual,珍しい (rare)
計,kei,total; plan,合計 (total)
喜び,yorokobi,joy; delight,喜びを感じる。 (Feel joy.)
石油,sekiyu,petroleum; oil,石油を使う。 (Use oil.)
大幅,oohaba,large scale; major,大幅に (significantly)
自治体,jichitai,municipality; local government,自治体を選ぶ。 (Choose municipality.)
をもって,wo motte,with; by means of,をもって (with)
せっかく,sekkaku,with trouble; kindly,せっかく来たのに (even though you came all this way)
天,ten,heaven; sky,天を見る。 (Look at sky.)
だめ,dame,no good; useless,だめだ。 (It's no good.)
貢献,kouken,contribution,貢献する (to contribute)
眺める,nagameru,to gaze; to watch,眺める (to gaze)
配慮,hairyo,consideration; care,配慮する (to consider)
ごろ,goro,around; about (time),三時ごろ (around 3 o'clock)
サイド,saido,side,サイドを見る。 (Look at side.)
若干,jakkan,some; a few,若干ある。 (There are some.)
スペース,supesu,space,スペースがある。 (There's space.)
つい,tsui,unintentionally; just,つい忘れた。 (Unintentionally forgot.)
主催,shusai,sponsorship; hosting,主催する (to host)
書類,shorui,documents; papers,書類を提出する。 (Submit documents.)
きょう,kyou,today,今日は (today)
調子,choushi,condition; tone,調子がいい。 (Condition is good.)
ミサイル,misairu,missile,ミサイルを発射する。 (Launch missile.)
単語,tango,word; vocabulary,単語を覚える。 (Memorize words.)
パリ,pari,Paris,パリに行く。 (Go to Paris.)
渡す,watasu,to hand over; to give,渡す (to hand over)
表情,hyoujou,expression; facial expression,表情を見る。 (Look at expression.)
基地,kichi,base,基地に行く。 (Go to base.)
速い,hayai,fast; quick,速い車 (fast car)
気がつく,ki ga tsuku,to notice; to realize,気がつく (to notice)
ホール,hooru,hall,ホールに入る。 (Enter hall.)
駐車,chuusha,parking,駐車する (to park)
…,ellipsis,trailing off/same as English,
比較的,hikakuteki,comparatively; relatively,比較的 (comparatively)
平成,heisei,Heisei era,平成時代 (Heisei period)
イン,in,inn; in (from English),インに泊まる。 (Stay at inn.)
あ,a,hiragana 'a' character,あ (hiragana a)
り,ri,hiragana 'ri' character,り (hiragana ri)
る,ru,hiragana 'ru' character,る (hiragana ru)
じ,ji,hiragana 'ji' character,じ (hiragana ji)
め,me,hiragana 'me' character,め (hiragana me)
ク,ku,katakana 'ku' character,ク (katakana ku)
ラ,ra,katakana 'ra' character,ラ (katakana ra)
ド,do,katakana 'do' character,ド (katakana do)
リ,ri,katakana 'ri' character,リ (katakana ri)
レ,re,katakana 're' character,レ (katakana re)
シ,shi,katakana 'shi' character,シ (katakana shi)
ロ,ro,katakana 'ro' character,ロ (katakana ro)
ソ,so,katakana 'so' character,ソ (katakana so)
ノ,no,katakana 'no' character,ノ (katakana no)
パ,pa,katakana 'pa' character,パ (katakana pa)
デ,de,katakana 'de' character,デ (katakana de)
ミ,mi,katakana 'mi' character,ミ (katakana mi)
ナ,na,katakana 'na' character,ナ (katakana na)
ガ,ga,katakana 'ga' character,ガ (katakana ga)
なー,naa,sentence ending (emotion),いいなー。 (That's nice.)
リー,rii,league; -ly (suffix),リーグ (league)
ねー,nee,hey; right? (casual),ねー、聞いて。 (Hey, listen.)
ろう,rou,sentence ending (speculation),来るだろう。 (Will probably come.)
垢,aka,dirt; grime,垢を洗う。 (Wash off dirt.)
ポ,po,katakana 'po' character,ポ (katakana po)
コン,kon,con (from English),コンサート (concert)
燭,shoku,candle,燭台 (candlestick)
展,ten,exhibition,展覧会 (exhibition)
某,bou,certain; some,某所 (certain place)
ネ,ne,katakana 'ne' character,ネ (katakana ne)
ぜ,ze,sentence ending (emphasis),行くぜ！ (Let's go!)
辰,tatsu,dragon (zodiac),辰年 (year of dragon)
辺,hen,area; vicinity,辺り (vicinity)
み,mi,hiragana 'mi' character,み (hiragana mi)
症,shou,symptom; condition,症状 (symptom)
砲,hou,cannon; gun,大砲 (cannon)
げ,ge,suffix; exclamation,すごいげ！ (Amazing!)
サン,san,Mr./Ms.; sun,サンさん (Mr. San)
アン,an,un-; an (prefix),不安 (unease)
うる,uru,to sell; to be able to,売る (to sell)
ガラス,garasu,glass (material),ガラスは割れやすいです。 (Glass breaks easily.)
景気,keiki,economic condition; business climate,景気がいいです。 (Business is good.)
世間,seken,society; the world; the public,世間は彼女の才能を十分認めた。 (The world has given due recognition to her talent.)
え,e,hiragana syllable "e"; perilla (herb),え？何と言いましたか？ (Eh? What did you say?)
植物,shokubutsu,plant,庭にはたくさんの植物があります。 (There are many plants in the garden.)
カー,kā,car (automobile),新しいカーを買いました。 (I bought a new car.)
あり方,arikata,way of being; proper form,教育のあり方が問われている。 (The manner of education is being questioned.)
単なる,tannaru,mere; simple; nothing more than,これは単なる偶然に過ぎない。 (This is merely a coincidence.)
セ,se,katakana syllable "se",セーターを買った。 (I bought a sweater.)
楽しめる,tanoshimeru,to be able to enjoy,どんな子供でもその物語を楽しめる。 (Any child can enjoy that story.)
戦い,tatakai,battle; fight; struggle,ライバルとの戦いに勝つ。 (Win the battle against one's rival.)
自治,jichi,self-government; autonomy,地方自治体の時代が来た。 (The age of local governments has come.)
限界,genkai,limit; boundary,彼の忍耐力はもう限界だ。 (His patience is already at its limit.)
ベスト,besuto,best; vest,ベストな選択をしましょう。 (Let's make the best choice.)
トイレ,toire,toilet; restroom,トイレはどこですか？ (Where is the bathroom?)
ただいま,tadaima,just now; I'm home!,ただいま！ (I'm home!)
抜く,nuku,to pull out; remove; omit,指に刺さったとげを抜いた。 (I removed the thorn stuck in my finger.)
反映,han'ei,to reflect (opinion/condition),結果は現状を反映している。 (The results reflect the current situation.)
転換,tenkan,change; shift; conversion,政策の方向を転換する必要がある。 (There is a need to shift the direction of policy.)
美,bi,beauty,自然の美は言葉で語り尽くせない。 (The beauty of nature cannot be fully described in words.)
タイム,taimu,time (loanword); timing,スプリント競技でタイムを計る。 (Measure the time in a sprint event.)
形態,keitai,form; pattern; structure,生物は環境に応じて異なる形態をとる。 (Organisms take different forms depending on the environment.)
振る,furu,to wave; shake; sprinkle; reject,塩を料理に振る。 (Sprinkle salt on the dish.)
状,jō,state; condition; appearance,その状況はとても深刻です。 (The situation is very serious.)
嫌い,kirai,dislike; hated,私は納豆が嫌いです。 (I dislike natto.)
奴,yatsu,guy; fellow; person (informal),彼は嫌な奴だ。 (He's an unpleasant guy.)
感染,kansen,infection; contagion,ウイルスに感染してしまった。 (I've ended up getting infected with the virus.)
逃げる,nigeru,to run away; escape; flee,彼はここから逃げるでしょう。 (He will probably run away from here.)
根拠,konkyo,basis; foundation; grounds; evidence,この主張には根拠が必要です。 (This claim needs evidence.)
こうして,kōshite,thus; in this way; like this,こうして私はいつも魚を料理する。 (This is how I usually cook fish.)
原稿,genkō,manuscript; draft,私は明日までにこの記事の原稿を仕上げなければなりません。 (I must finish the draft of this article by tomorrow.)
イエス,iesu,Jesus (Christ),イエスは私の救い主です。 (Jesus is my savior.)
そろそろ,sorosoro,soon; about time,そろそろ寝る時間だ。 (It's about time to go to bed.)
相場,sōba,market price; market condition,株価が抵抗線を越えて、相場を抜けた。 (The stock price broke through the resistance line.)
抜ける,nukeru,to slip out; break through; be omitted,相場を抜ける価格。 (A price that breaks out of the trading range.)
合格,gōkaku,passing (an exam); success,私は大学入試に合格した。 (I passed the university entrance exam.)
記載,kisai,writing down; recording; entry,取扱説明書に使用方法が記載されています。 (The usage instructions are written in the instruction manual.)
お母さん,okāsan,mother; mom (polite),お母さん、ただいま！ (Mom, I'm home!)
狙う,nerau,to aim at; target; set one's sights on,敵を狙う。 (Aim at the enemy.)
地図,chizu,map,これは地図です。 (This is a map.)
人達,hitotachi,people (plural),あの人達は私の先生です。 (Those people over there are my teachers.)
ダウンロード,daunrōdo,download (noun/verb),新しいアプリをダウンロードした。 (I downloaded a new app.)
大学院,daigakuin,graduate school,私は大学院で研究しています。 (I am doing research at graduate school.)
拒否,kyohi,refusal; rejection,不当な要求は断固拒否します。 (I will absolutely refuse any unreasonable demands.)
腕,ude,arm; skill/ability,彼は料理の腕がいい。 (His cooking skills are good.)
はい,hai,yes; acknowledgment,はい、分かりました。 (Yes, understood.)
あう,au,to meet (会う),週末に友達に会う予定です。 (I plan to meet a friend this weekend.)
遅れる,okureru,to be late,会議に遅れて、すみません。 (I'm sorry for being late to the meeting.)
鈴木,Suzuki,surname (common Japanese family name),鈴木さんは医者です。 (Mr./Ms. Suzuki is a doctor.)
最低,saitei,lowest; worst; despicable,彼の態度は最低だ。 (His behavior is the worst.)
微妙,bimyō,delicate; subtle; questionable,このスープの味は微妙だ。 (The flavor of this soup is off.)
見方,mikata,viewpoint; perspective,人それぞれ見方が違うと思う。 (Everyone has a different perspective.)
結ぶ,musubu,to tie; connect; conclude,紐を結ぶ。 (Tie the string.)
最,sai,most; utmost; extreme,彼はクラスで最も背が高い。 (He is the tallest in the class.)
下げる,sageru,to lower; reduce; hang,エアコンの温度を下げてください。 (Please lower the air conditioner’s temperature.)
削減,sakugen,to reduce; cut back; curtail,人件費を削減する必要がある。 (It's necessary to reduce personnel expenses.)
○,maru,circle; zero,○を書く。 (Draw a circle.)
■,shikaku,black square,■を描く。 (Draw a square.)
#,hash,hashtags/numbers,
】,jime,closing bracket,】で閉じる。 (Close with ].)
【,hiraku,opening bracket,【で始める。 (Start with [.)
〜,nami,wave dash; tilde,〜で示す。 (Indicate with ~.)
_,underscore,underscore,アンダースコア (_)
★,hoshi,star symbol,★を付ける。 (Add a star.)
●,maru,black circle,●を描く。 (Draw a black circle.)
％,paasento,percent symbol,％で表す。 (Express as %.)
／,slash,slash; division,／で区切る。 (Separate with /.)
＝,wa,equals sign,＝で表す。 (Express as =.)
＞,dai,greater than,＞で示す。 (Indicate with >.)
^,hat,caret; hat,^を付ける。 (Add ^.)
――,bou,long dash,――で示す。 (Indicate with ―.)
＊,hoshi,asterisk,＊を付ける。 (Add asterisk.)
☆,hoshi,white star,☆を描く。 (Draw a star.)
──,bou,long dash,──で示す。 (Indicate with ─.)
→,yajirushi,right arrow,→で示す。 (Indicate with →.)
｜,tate,vertical bar,｜で区切る。 (Separate with |.)
◆,hishi,diamond,◆を描く。 (Draw a diamond.)
＜,shou,less than,＜で示す。 (Indicate with <.)
＆,and,ampersand,＆で表す。 (Express as &.)
＾,hat,caret,＾を付ける。 (Add ^.)
―,bou,dash,―で示す。 (Indicate with ―.)
＿,underscore,underscore,アンダースコア (_)
□,hako,white square,□を描く。 (Draw a square.)
※,kome,reference mark,※で示す。 (Indicate with ※.)
〇,maru,circle; zero,〇を書く。 (Draw a circle.)
＋,plus,plus sign,＋で表す。 (Express as +.)
△,sankaku,triangle,△を描く。 (Draw a triangle.)
▼,sankaku,down triangle,▼で示す。 (Indicate with ▼.)
［,kakko,opening bracket,［で始める。 (Start with [.)
￣,bou,overline,￣で示す。 (Indicate with ￣.)
］,kakko,closing bracket,］で閉じる。 (Close with ].)
▲,sankaku,up triangle,▲で示す。 (Indicate with ▲.)
Ａ,A,full-width A,Ａを書く。 (Write A.)
×,batsu,multiplication; wrong,×で示す。 (Indicate with ×.)
−,mainasu,minus sign,−で表す。 (Express as -.)
◇,hishi,diamond,◇を描く。 (Draw a diamond.)
↓,yajirushi,down arrow,↓で示す。 (Indicate with ↓.)
；,semicolon,semicolon,；で区切る。 (Separate with ;.)
》,kakko,closing bracket,》で閉じる。 (Close with ».)
《,kakko,opening bracket,《で始める。 (Start with «.)
↑,yajirushi,up arrow,↑で示す。 (Indicate with ↑.)
Δ,delta,delta (Greek letter),Δで表す。 (Express as Δ.)
＠,atto,at symbol,＠で表す。 (Express as @.)
◎,maru,double circle,◎を描く。 (Draw double circle.)
←,yajirushi,left arrow,←で示す。 (Indicate with ←.)
Ｂ,B,full-width B,Ｂを書く。 (Write B.)
ｗ,w,full-width w,ｗを書く。 (Write w.)
‥,ten,double dot,‥で示す。 (Indicate with ‥.)
〔,kakko,opening bracket,〔で始める。 (Start with [.)
〕,kakko,closing bracket,〕で閉じる。 (Close with ].)
\,backslash,backslash,バックスラッシュ (\)
~,tilde,tilde,チルダ (~)
',apostrophe,apostrophe,アポストロフィ (')
´,accent,accent mark,アクセント (´)
〉,kakko,closing bracket,〉で閉じる。 (Close with ».)
〈,kakko,opening bracket,〈で始める。 (Start with «.)
々,kurikaeshi,repetition mark,々で繰り返す。 (Repeat with 々.)
